time (ms),x-accel,y-accel,z-accel
86987.76468,0.705063,-0.535385,0.356033
86987.78992,0.272003,-0.490463,0.21019
86987.81519,0.065857,-0.43779,0.167786
86987.84042,0.385376,-0.549149,0.207108
86987.86569,0.679047,-0.659241,0.098251
86987.89093,0.604279,-0.671829,0.184067
86987.91617,0.650833,-0.789856,0.231171
86987.94144,0.560532,-0.693237,0.271454
86987.96667,0.546646,-0.801575,0.33551
86987.99194,0.622711,-0.823212,0.284729
86988.01717,0.661377,-0.882019,0.274002
86988.04241,0.526154,-0.858887,0.251129
86988.06767,0.401398,-0.890701,0.273636
86988.09291,0.433167,-0.929367,0.254013
86988.11817,0.435242,-0.883194,0.182648
86988.14341,0.434418,-0.974991,0.218704
86988.16865,0.399414,-0.894333,0.17218
86988.19391,0.322388,-0.892532,0.215973
86988.21915,0.470581,-0.976868,0.180679
86988.24426,0.332962,-0.97963,0.087646
86988.26951,0.177292,-0.939407,0.062881
86988.29475,0.183258,-0.850677,0.152023
86988.32002,0.561417,-1.184143,0.129761
86988.34525,0.285797,-0.956284,0.025131
86988.37052,0.011017,-1.078766,0.040344
86988.39576,0.081589,-1.035858,0.008987
86988.42101,0.200256,-0.950775,-0.048828
86988.44627,0.114029,-1.036179,-0.011475
86988.47152,0.061935,-1.063766,-0.022293
86988.49678,0.094559,-1.027039,-0.056412
86988.52202,0.115707,-0.977066,-0.039764
86988.54726,0.143127,-1.027435,-0.030457
86988.57253,0.15033,-1.049179,-0.065125
86988.59776,0.218842,-1.025543,-0.015808
86988.62303,0.21431,-0.889847,-0.059052
86988.64827,0.220795,-0.933411,-0.046783
86988.6735,0.185699,-1.081146,-0.006851
86988.69877,-0.036362,-1.014267,-0.029312
86988.72401,0.179016,-1.01683,0.020096
86988.74927,0.398148,-0.92424,-0.091782
86988.77451,0.197983,-1.002792,-0.019043
86988.79975,0.039505,-1.007568,-0.025894
86988.82502,0.157715,-0.991699,0.042618
86988.85026,0.25116,-0.967819,0.054626
86988.87553,0.258255,-0.995102,-0.076294
86988.90077,0.120728,-1.04892,0.029999
86988.92601,0.149475,-0.98378,0.04631
86988.95127,0.069855,-0.977783,-0.11557
86988.97652,0.155426,-1.00296,0.013428
86989.00178,0.164062,-0.986069,-0.06366
86989.02702,0.021393,-0.982162,-0.013977
86989.05226,-0.068893,-1.021973,0.037369
86989.07753,-0.117493,-0.984879,-0.013931
86989.10277,-0.074417,-0.997818,0.16304
86989.12803,0.173691,-1.094513,0.048416
86989.15328,0.274445,-0.990753,-0.136581
86989.17852,0.068787,-1.020782,-0.040024
86989.20378,0.054031,-1.015945,-0.03125
86989.22903,0.071579,-1.035843,0.015793
86989.25429,-0.026901,-1.007996,0.027954
86989.27954,-0.056992,-0.985504,-0.01709
86989.30478,0.039795,-1.003006,-0.037445
86989.33004,0.114487,-1.056717,-0.101349
86989.35528,0.041672,-0.985184,-0.248367
86989.38055,-0.102234,-0.952393,-0.254654
86989.40579,-0.2164,-0.924088,-0.220505
86989.43103,-0.305038,-0.968933,-0.149475
86989.45629,-0.325089,-0.955826,-0.16745
86989.48153,-0.39653,-0.934311,-0.184479
86989.50679,-0.405167,-0.957382,-0.141342
86989.53193,-0.204636,-0.989075,-0.119125
86989.55728,-0.140289,-0.9599,-0.119446
86989.58254,-0.218979,-0.984253,-0.088272
86989.60778,-0.148331,-0.984329,-0.159958
86989.63304,-0.061646,-0.995453,-0.169388
86989.65829,-0.045502,-0.994919,-0.130981
86989.68353,-0.215302,-0.970367,-0.151337
86989.70879,-0.247574,-0.96199,-0.179718
86989.73402,-0.110046,-1.010498,-0.181885
86989.7593,-0.219864,-0.964035,-0.15274
86989.78454,-0.227097,-0.988403,-0.131363
86989.80978,-0.211609,-0.958176,-0.194336
86989.83504,-0.192383,-0.981262,-0.158783
86989.86028,-0.139694,-0.98671,-0.127686
86989.88554,-0.111923,-0.975784,-0.184464
86989.91078,-0.065277,-0.98494,-0.081192
86989.93602,0.010284,-0.998703,-0.188614
86989.96128,-0.083664,-0.994751,-0.175507
86989.98652,-0.114807,-0.975159,-0.182922
86990.01178,-0.120697,-0.980637,-0.164703
86990.03703,-0.183807,-0.990387,-0.214951
86990.06226,-0.17099,-0.966782,-0.202057
86990.08753,-0.170227,-0.970993,-0.2117
86990.11277,-0.125839,-0.966232,-0.177139
86990.13803,-0.127106,-0.979767,-0.147263
86990.16327,-0.113068,-0.983337,-0.134857
86990.18852,-0.108902,-1.003632,-0.144608
86990.21378,-0.139862,-0.999512,-0.176804
86990.23902,-0.0905,-0.977722,-0.203995
86990.26428,-0.121811,-0.974075,-0.184799
86990.28952,-0.143951,-0.978607,-0.185699
86990.31476,-0.13176,-1.005005,-0.159531
86990.34002,-0.11676,-0.991287,-0.155685
86990.36526,-0.115143,-0.976013,-0.157562
86990.39052,-0.105026,-0.975098,-0.141922
86990.41576,-0.106918,-0.987793,-0.153595
86990.441,-0.141541,-0.987442,-0.141098
86990.46626,-0.128876,-0.973145,-0.165253
86990.4915,-0.124557,-0.990631,-0.158325
86990.51676,-0.087097,-0.990356,-0.178925
86990.542,-0.114914,-0.989105,-0.163742
86990.56723,-0.133011,-0.983459,-0.185226
86990.5925,-0.137177,-0.986801,-0.14505
86990.61773,-0.117935,-1.000504,-0.136459
86990.64299,-0.094101,-0.982773,-0.161072
86990.66823,-0.08609,-0.98735,-0.166245
86990.69347,-0.122253,-0.983414,-0.153351
86990.71873,-0.12645,-0.980713,-0.184906
86990.74397,-0.107849,-0.971695,-0.200424
86990.76923,-0.092163,-0.975403,-0.19899
86990.79446,-0.131653,-0.978882,-0.221222
